provider_id,year_month,claims_n,members_unique_n,billed_total,approved_total,avg_claim_amount,median_claim_amount,p95_claim_amount,emergency_claims_n,inpatient_claims_n,preventive_claims_n,duplicate_claims_n,suspicious_claims_n,dx_proc_mismatch_n,high_severity_share,suspicious_claim_ratio,provider_type,specialty_group,provider_archetype,cost_vs_peer_index,utilization_density_index,anomaly_score_provider,provider_alert_level
PRV00174,2025-02,24,24,6547.63,5594.66,272.8179166666667,246.26999999999998,641.3489999999998,0,0,4,1,3,0,0.125,0.125,Clinic,Pediatrics,Normal,0.693,1.0,0.054,Normal
PRV00174,2025-03,9,9,2990.01,2564.0699999999997,332.22333333333336,223.12,965.3619999999996,1,0,1,0,0,0,0.111,0.0,Clinic,Pediatrics,Normal,0.794,1.0,0.01,Normal
PRV00174,2025-04,15,15,3767.77,3249.77,251.18466666666666,167.33,533.5279999999997,3,0,2,1,1,0,0.133,0.067,Clinic,Pediatrics,Normal,0.549,1.0,0.033,Normal
PRV00174,2025-05,11,11,2202.84,1865.12,200.25818181818184,165.26,388.58500000000004,1,0,3,0,1,0,0.0,0.091,Clinic,Pediatrics,Normal,0.508,1.0,0.042,Normal
PRV00174,2025-06,17,17,5347.36,4817.97,314.5505882352941,215.85,796.4759999999993,3,0,1,0,1,0,0.118,0.059,Clinic,Pediatrics,Normal,0.792,1.0,0.031,Normal
PRV00174,2025-07,25,25,7921.27,6953.73,316.8508,235.38,465.65599999999984,3,0,3,0,0,0,0.08,0.0,Clinic,Pediatrics,Normal,0.791,1.0,0.01,Normal
PRV00174,2025-08,18,18,4049.54,3524.14,224.97444444444443,138.845,649.1009999999993,2,0,2,0,1,0,0.0,0.056,Clinic,Pediatrics,Normal,0.513,1.0,0.03,Normal
PRV00174,2025-09,20,20,10257.91,9655.94,512.8955,206.325,3111.8765000000003,3,0,2,1,5,0,0.1,0.25,Clinic,Pediatrics,Normal,1.341,1.0,0.183,Normal
PRV00174,2025-10,9,9,2895.26,2509.77,321.6955555555556,306.41,477.984,2,0,1,0,0,0,0.111,0.0,Clinic,Pediatrics,Normal,0.742,1.0,0.01,Normal
PRV00174,2025-11,14,14,3542.7,3059.75,253.04999999999998,231.185,502.9025,4,0,2,0,0,0,0.0,0.0,Clinic,Pediatrics,Normal,0.636,1.0,0.01,Normal
PRV00174,2025-12,25,25,6391.05,5519.31,255.642,217.6,566.6059999999994,1,0,1,3,4,0,0.08,0.16,Clinic,Pediatrics,Normal,0.55,1.0,0.066,Normal
PRV00175,2024-01,3,3,959.4200000000001,888.56,319.8066666666667,296.54,380.177,0,0,0,0,1,0,0.333,0.333,Imaging,Radiology,Normal,0.802,1.0,0.127,Normal
PRV00175,2024-02,1,1,571.14,473.97,571.14,571.14,571.14,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,1.707,1.0,0.187,Normal
PRV00175,2024-03,5,5,2170.64,1945.53,434.128,344.27,879.954,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.892,1.0,0.01,Normal
PRV00175,2024-04,2,2,509.64,434.03,254.82,254.82,323.544,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.469,1.0,0.01,Normal
PRV00175,2024-05,4,4,582.2,526.23,145.55,155.655,189.93599999999998,0,0,1,0,0,0,0.25,0.0,Imaging,Radiology,Normal,0.351,1.0,0.01,Normal
PRV00175,2024-06,2,2,651.3299999999999,587.05,325.66499999999996,325.66499999999996,434.54249999999996,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.718,1.0,0.01,Normal
PRV00175,2024-07,3,3,303.14,276.23,101.04666666666667,101.75,110.39,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.36,1.0,0.01,Normal
PRV00175,2024-08,3,3,643.31,530.56,214.43666666666664,229.32,243.702,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.767,1.0,0.01,Normal
PRV00175,2024-09,7,7,3549.6099999999997,3227.82,507.0871428571428,303.3,1394.0559999999991,0,0,0,0,1,0,0.0,0.143,Imaging,Radiology,Normal,0.78,1.0,0.06,Normal
PRV00175,2024-10,4,4,635.97,512.28,158.9925,162.965,234.873,0,0,0,0,3,0,0.0,0.75,Imaging,Radiology,Normal,0.54,1.0,0.272,Watchlist
PRV00175,2024-11,4,4,800.53,719.36,200.1325,140.135,418.0264999999999,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.512,1.0,0.01,Normal
PRV00175,2024-12,2,2,394.10999999999996,361.21999999999997,197.05499999999998,197.05499999999998,274.7655,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.522,1.0,0.01,Normal
PRV00175,2025-01,1,1,324.12,292.97,324.12,324.12,324.12,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.815,1.0,0.01,Normal
PRV00175,2025-02,4,4,2310.63,2298.99,577.6575,283.805,1515.5559999999996,0,0,0,0,1,0,0.25,0.25,Imaging,Radiology,Normal,1.214,1.0,0.151,Normal
PRV00175,2025-03,2,2,899.27,824.85,449.635,449.635,475.4245,0,0,0,0,0,0,0.5,0.0,Imaging,Radiology,Normal,0.83,1.0,0.01,Normal
PRV00175,2025-04,3,3,838.99,721.72,279.66333333333336,264.42,356.07599999999996,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.73,1.0,0.01,Normal
PRV00175,2025-05,4,4,4207.25,3213.2799999999997,1051.8125,361.995,2835.2549999999987,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,2.056,1.0,0.274,Watchlist
PRV00175,2025-06,2,2,429.12,355.79999999999995,214.56,214.56,255.53699999999998,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.334,1.0,0.01,Normal
PRV00175,2025-08,2,2,663.71,549.1,331.855,331.855,391.8535,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,1.152,1.0,0.048,Normal
PRV00175,2025-09,2,2,524.31,424.85,262.155,262.155,322.0005,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.747,1.0,0.01,Normal
PRV00175,2025-10,3,3,576.46,541.0,192.15333333333334,214.33,230.935,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.498,1.0,0.01,Normal
PRV00175,2025-11,4,4,770.45,655.42,192.6125,199.165,287.803,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.35,1.0,0.01,Normal
PRV00175,2025-12,3,3,660.37,575.44,220.12333333333333,174.56,383.36899999999997,0,0,0,0,0,0,0.333,0.0,Imaging,Radiology,Normal,0.758,1.0,0.01,Normal
PRV00176,2024-01,30,30,32364.53,28092.530000000002,1078.8176666666666,201.41,5878.144999999991,4,3,3,2,9,0,0.133,0.3,Hospital,Internal Medicine,Expensive,0.754,1.0,0.141,Normal
PRV00176,2024-02,19,19,19632.239999999998,17306.23,1033.2757894736842,379.64,4225.303999999997,1,5,3,0,1,1,0.368,0.053,Hospital,Internal Medicine,Expensive,0.751,1.0,0.055,Normal
PRV00176,2024-03,14,14,44575.869999999995,40765.4,3183.990714285714,166.785,14953.237499999987,2,1,1,0,1,0,0.143,0.071,Hospital,Internal Medicine,Expensive,1.863,1.0,0.277,Watchlist
PRV00176,2024-04,20,20,4099.62,3663.72,204.981,197.155,360.6720000000001,3,0,1,0,1,0,0.1,0.05,Hospital,Internal Medicine,Expensive,0.138,1.0,0.053,Normal
PRV00176,2024-05,14,14,4681.38,4177.59,334.38428571428574,357.15999999999997,615.7819999999999,2,1,1,1,3,0,0.214,0.214,Hospital,Internal Medicine,Expensive,0.445,1.0,0.111,Normal
PRV00176,2024-06,14,14,62810.05,59926.75,4486.432142857143,420.015,20267.02049999998,1,4,1,2,4,0,0.357,0.286,Hospital,Internal Medicine,Expensive,2.18,1.0,0.431,Watchlist
PRV00176,2024-07,16,16,4115.46,3583.29,257.21625,213.7,535.925,2,1,0,0,1,0,0.125,0.062,Hospital,Internal Medicine,Expensive,0.144,1.0,0.058,Normal
PRV00176,2024-08,11,11,8566.14,7652.58,778.7399999999999,156.2,3488.71,1,2,0,0,0,0,0.182,0.0,Hospital,Internal Medicine,Expensive,0.538,1.0,0.036,Normal
PRV00176,2024-09,12,12,7629.26,6388.9800000000005,635.7716666666666,202.395,2714.0634999999966,1,0,2,1,2,0,0.167,0.167,Hospital,Internal Medicine,Expensive,0.464,1.0,0.094,Normal
PRV00176,2024-10,16,15,268253.43,235591.41999999998,16765.839375,225.06,67053.655,1,2,0,1,2,0,0.188,0.125,Hospital,Internal Medicine,Expensive,8.753,1.067,1.5,High Alert
PRV00176,2024-11,12,12,2289.77,1964.47,190.81416666666667,151.07,368.5895,1,0,2,0,0,0,0.0,0.0,Hospital,Internal Medicine,Expensive,0.139,1.0,0.036,Normal
PRV00176,2024-12,16,16,8198.16,6961.129999999999,512.385,175.33499999999998,1842.575,4,2,1,1,2,0,0.125,0.125,Hospital,Internal Medicine,Expensive,0.388,1.0,0.08,Normal
PRV00176,2025-01,12,12,136751.78,134543.18,11395.981666666667,325.48,66406.154,2,2,1,0,0,0,0.25,0.0,Hospital,Internal Medicine,Expensive,4.273,1.0,0.854,High Alert
PRV00176,2025-02,17,16,7905.47,6971.349999999999,465.02764705882356,224.9,1379.6119999999994,2,2,3,0,0,0,0.176,0.0,Hospital,Internal Medicine,Expensive,0.339,1.062,0.036,Normal
PRV00176,2025-03,10,10,7669.3,6884.58,766.9300000000001,489.47,1822.6589999999997,1,3,1,0,0,0,0.3,0.0,Hospital,Internal Medicine,Expensive,0.432,1.0,0.036,Normal
PRV00176,2025-04,20,20,22605.74,21156.69,1130.287,347.71000000000004,2766.2890000000084,6,1,5,0,3,0,0.1,0.15,Hospital,Internal Medicine,Expensive,0.629,1.0,0.088,Normal
PRV00176,2025-05,15,14,4864.28,4401.91,324.2853333333333,219.25,820.8449999999991,2,1,1,1,1,0,0.133,0.067,Hospital,Internal Medicine,Expensive,0.407,1.071,0.059,Normal
PRV00176,2025-06,13,13,10348.970000000001,9465.56,796.0746153846155,292.52,3137.8899999999967,1,1,3,0,1,0,0.077,0.077,Hospital,Internal Medicine,Expensive,0.582,1.0,0.063,Normal
PRV00176,2025-07,9,9,27635.010000000002,23401.289999999997,3070.556666666667,218.51,15714.00799999999,2,1,1,0,0,0,0.222,0.0,Hospital,Internal Medicine,Expensive,2.434,1.0,0.394,Watchlist
PRV00176,2025-08,17,17,8256.130000000001,7159.4,485.654705882353,244.2,1481.7059999999983,2,2,3,0,0,0,0.118,0.0,Hospital,Internal Medicine,Expensive,0.398,1.0,0.036,Normal
PRV00176,2025-09,14,14,5485.01,4679.3,391.7864285714286,248.945,1137.3104999999998,0,3,0,0,1,0,0.286,0.071,Hospital,Internal Medicine,Expensive,0.144,1.0,0.061,Normal
PRV00176,2025-10,19,19,10018.49,8439.64,527.2889473684211,279.59,1658.525999999997,2,3,2,0,1,0,0.211,0.053,Hospital,Internal Medicine,Expensive,0.47,1.0,0.055,Normal
PRV00176,2025-11,21,21,18325.879999999997,16412.5,872.6609523809523,192.16,4466.04,2,3,2,1,2,0,0.19,0.095,Hospital,Internal Medicine,Expensive,0.464,1.0,0.069,Normal
PRV00176,2025-12,12,12,33262.74,29984.0,2771.895,247.07,13987.21049999998,3,1,0,0,1,0,0.333,0.083,Hospital,Internal Medicine,Expensive,1.967,1.0,0.307,Watchlist
PRV00177,2024-01,5,5,663.59,625.79,132.71800000000002,137.3,208.326,0,0,1,0,1,0,0.0,0.2,Imaging,Radiology,Normal,0.333,1.0,0.08,Normal
PRV00177,2024-02,3,3,974.9100000000001,729.22,324.97,137.72,668.3059999999999,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.971,1.0,0.01,Normal
PRV00177,2024-03,1,1,125.95,113.01,125.95,125.95,125.95,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.259,1.0,0.01,Normal
PRV00177,2024-04,2,2,778.55,642.54,389.275,389.275,394.3645,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.716,1.0,0.01,Normal
PRV00177,2024-05,4,4,1022.45,898.28,255.6125,233.54500000000002,351.69449999999995,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.617,1.0,0.01,Normal
PRV00177,2024-06,3,3,401.06,329.97,133.68666666666667,115.63,174.778,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.295,1.0,0.01,Normal
PRV00177,2024-07,5,5,1574.24,1339.08,314.848,281.83,573.698,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,1.121,1.0,0.04,Normal
PRV00177,2024-08,2,2,384.93,371.57000000000005,192.465,192.465,287.9955,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.689,1.0,0.01,Normal
PRV00177,2024-09,2,2,422.18,375.06,211.09,211.09,321.268,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.325,1.0,0.01,Normal
PRV00177,2024-10,2,2,453.94,390.09000000000003,226.97,226.97,227.654,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.771,1.0,0.01,Normal
PRV00177,2024-11,2,2,434.53,324.03,217.265,217.265,274.19449999999995,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.556,1.0,0.01,Normal
PRV00177,2024-12,2,2,170.0,148.01999999999998,85.0,85.0,99.166,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.225,1.0,0.01,Normal
PRV00177,2025-01,1,1,550.12,550.12,550.12,550.12,550.12,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,1.384,1.0,0.106,Normal
PRV00177,2025-02,2,2,693.01,602.77,346.505,346.505,445.2125,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.729,1.0,0.01,Normal
PRV00177,2025-04,5,5,1532.52,1282.79,306.504,318.06,425.11199999999997,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.8,1.0,0.01,Normal
PRV00177,2025-05,5,5,885.51,809.0699999999999,177.102,144.56,334.542,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.346,1.0,0.01,Normal
PRV00177,2025-06,12,12,11692.12,9776.48,974.3433333333334,255.575,4101.140499999998,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,1.518,1.0,0.14,Normal
PRV00177,2025-07,4,4,472.96,411.07,118.24,117.06,177.79149999999998,0,0,0,0,1,0,0.0,0.25,Imaging,Radiology,Normal,0.24,1.0,0.098,Normal
PRV00177,2025-08,4,4,857.66,754.17,214.415,226.925,258.794,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.745,1.0,0.01,Normal
PRV00177,2025-09,3,3,972.37,779.25,324.12333333333333,348.3,413.13599999999997,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.924,1.0,0.01,Normal
PRV00177,2025-10,5,5,1831.3,1497.5900000000001,366.26,125.94,947.2979999999999,0,0,1,1,1,0,0.0,0.2,Imaging,Radiology,Normal,0.95,1.0,0.08,Normal
PRV00177,2025-11,2,2,334.32,296.36,167.16,167.16,278.949,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,Normal,0.304,1.0,0.01,Normal
PRV00177,2025-12,4,4,733.18,635.8,183.295,189.51,206.487,0,0,1,0,0,0,0.25,0.0,Imaging,Radiology,Normal,0.631,1.0,0.01,Normal
PRV00178,2024-01,18,18,2592.69,2321.44,144.03833333333333,132.51999999999998,271.7119999999999,2,0,2,0,0,0,0.111,0.0,Clinic,Cardiology,Normal,0.317,1.0,0.01,Normal
PRV00178,2024-02,15,15,3467.54,2919.03,231.16933333333333,239.58,398.312,0,0,1,0,0,0,0.0,0.0,Clinic,Cardiology,Normal,0.562,1.0,0.01,Normal
PRV00178,2024-03,20,19,4245.96,3681.19,212.298,230.555,362.745,1,0,3,1,2,0,0.25,0.1,Clinic,Cardiology,Normal,0.453,1.053,0.045,Normal
PRV00178,2024-04,16,16,6480.18,5910.22,405.01125,317.08500000000004,875.165,2,0,2,0,0,0,0.062,0.0,Clinic,Cardiology,Normal,0.83,1.0,0.01,Normal
PRV00178,2024-05,13,13,3069.79,2697.04,236.1376923076923,146.38,502.27999999999986,1,0,3,0,0,0,0.154,0.0,Clinic,Cardiology,Normal,0.647,1.0,0.01,Normal
PRV00178,2024-06,17,17,5040.0,4345.7,296.47058823529414,202.0,710.4139999999995,3,0,1,0,0,0,0.059,0.0,Clinic,Cardiology,Normal,0.675,1.0,0.01,Normal
PRV00178,2024-07,21,21,6950.67,5908.29,330.9842857142857,206.34,584.83,3,0,2,1,2,0,0.143,0.095,Clinic,Cardiology,Normal,0.776,1.0,0.043,Normal
PRV00178,2024-08,16,16,4203.7,3623.66,262.73125,232.35000000000002,500.5025,1,0,4,0,1,0,0.062,0.062,Clinic,Cardiology,Normal,0.761,1.0,0.032,Normal
PRV00178,2024-09,10,10,2184.78,2003.91,218.478,188.31,451.5314999999999,1,0,1,1,2,0,0.0,0.2,Clinic,Cardiology,Normal,0.518,1.0,0.08,Normal
PRV00178,2024-10,15,15,4030.74,3589.94,268.716,213.37,557.1589999999999,3,0,2,0,1,0,0.067,0.067,Clinic,Cardiology,Normal,0.666,1.0,0.033,Normal
PRV00178,2024-11,16,16,2660.06,2346.35,166.25375,136.1,337.85,1,0,1,0,2,0,0.0,0.125,Clinic,Cardiology,Normal,0.398,1.0,0.054,Normal
PRV00178,2024-12,20,20,10417.76,9732.36,520.888,178.025,2688.206,3,0,1,0,2,0,0.05,0.1,Clinic,Cardiology,Normal,1.234,1.0,0.104,Normal
PRV00178,2025-01,21,21,3990.23,3248.25,190.01095238095238,120.48,486.55,1,0,2,1,1,0,0.0,0.048,Clinic,Cardiology,Normal,0.397,1.0,0.027,Normal
PRV00178,2025-02,13,13,4268.37,3854.9,328.3361538461538,222.43,855.4279999999999,1,0,0,0,0,0,0.0,0.0,Clinic,Cardiology,Normal,0.834,1.0,0.01,Normal
PRV00178,2025-03,19,19,10610.68,9064.36,558.4568421052631,219.07,1238.2459999999874,2,0,1,0,0,0,0.053,0.0,Clinic,Cardiology,Normal,1.335,1.0,0.094,Normal
PRV00178,2025-04,15,14,2935.79,2541.7200000000003,195.71933333333334,157.1,405.5949999999998,1,0,1,0,0,0,0.067,0.0,Clinic,Cardiology,Normal,0.427,1.071,0.01,Normal
PRV00178,2025-05,14,14,2341.17,2064.26,167.22642857142858,136.87,379.6385,0,0,2,1,2,0,0.071,0.143,Clinic,Cardiology,Normal,0.424,1.0,0.06,Normal
PRV00178,2025-06,17,17,3870.85,3498.85,227.6970588235294,182.38,590.8199999999998,3,0,2,1,5,0,0.118,0.294,Clinic,Cardiology,Normal,0.573,1.0,0.113,Normal
PRV00178,2025-07,14,14,3573.09,3090.53,255.2207142857143,206.12,554.8665,0,0,2,0,2,0,0.071,0.143,Clinic,Cardiology,Normal,0.637,1.0,0.06,Normal
PRV00178,2025-08,14,14,2911.28,2507.36,207.94857142857146,185.69,389.2845,1,0,2,0,0,0,0.071,0.0,Clinic,Cardiology,Normal,0.474,1.0,0.01,Normal
PRV00178,2025-09,10,10,7391.1900000000005,7005.58,739.119,160.945,3083.948499999996,2,0,0,0,2,0,0.1,0.2,Clinic,Cardiology,Normal,1.932,1.0,0.313,Watchlist
PRV00178,2025-10,19,19,3420.99,2757.73,180.05210526315787,172.02,328.74999999999994,2,0,1,1,2,0,0.0,0.105,Clinic,Cardiology,Normal,0.415,1.0,0.047,Normal
PRV00178,2025-11,12,12,3316.96,2781.3199999999997,276.41333333333336,137.635,861.2654999999993,2,0,2,0,0,0,0.0,0.0,Clinic,Cardiology,Normal,0.695,1.0,0.01,Normal
PRV00178,2025-12,16,16,2818.97,2437.6099999999997,176.185625,173.62,277.8125,2,0,1,0,2,0,0.062,0.125,Clinic,Cardiology,Normal,0.379,1.0,0.054,Normal
PRV00179,2024-01,7,7,1724.81,1479.42,246.40142857142857,229.59,488.2779999999998,0,0,0,1,1,0,0.0,0.143,Specialist Center,Neurology,High Complexity,0.736,1.0,0.074,Normal
PRV00179,2024-02,7,7,1283.25,1159.8899999999999,183.32142857142858,185.42,264.588,0,0,1,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.424,1.0,0.024,Normal
PRV00179,2024-03,5,5,730.65,548.51,146.13,111.25,252.948,0,0,1,0,0,0,0.2,0.0,Specialist Center,Neurology,High Complexity,0.568,1.0,0.024,Normal
PRV00179,2024-04,7,7,2174.17,1866.92,310.5957142857143,285.76,561.507,0,0,1,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,1.157,1.0,0.063,Normal
PRV00179,2024-05,4,4,1256.67,1210.11,314.1675,363.67499999999995,436.3,0,0,0,1,1,0,0.0,0.25,Specialist Center,Neurology,High Complexity,1.055,1.0,0.125,Normal
PRV00179,2024-06,7,7,2177.65,1827.97,311.09285714285716,326.97,440.191,0,0,0,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.974,1.0,0.024,Normal
PRV00179,2024-07,5,5,1255.32,1041.67,251.064,237.73,375.52199999999993,0,0,1,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.949,1.0,0.024,Normal
PRV00179,2024-08,6,6,1575.72,1357.5,262.62,254.21999999999997,420.0375,0,0,0,0,0,0,0.167,0.0,Specialist Center,Neurology,High Complexity,0.928,1.0,0.024,Normal
PRV00179,2024-09,8,8,2288.4700000000003,1954.96,286.05875000000003,193.625,582.3679999999999,0,0,0,1,1,0,0.125,0.125,Specialist Center,Neurology,High Complexity,0.936,1.0,0.068,Normal
PRV00179,2024-10,7,7,1772.31,1603.02,253.18714285714285,228.3,424.14099999999996,0,0,1,0,0,0,0.286,0.0,Specialist Center,Neurology,High Complexity,0.855,1.0,0.024,Normal
PRV00179,2024-11,7,7,2320.09,1938.43,331.4414285714286,267.62,716.2829999999997,0,0,0,1,2,0,0.0,0.286,Specialist Center,Neurology,High Complexity,0.88,1.0,0.124,Normal
PRV00179,2024-12,9,9,2351.07,2011.78,261.23,248.08,507.818,0,0,3,1,1,0,0.111,0.111,Specialist Center,Neurology,High Complexity,0.997,1.0,0.063,Normal
PRV00179,2025-01,7,7,14068.369999999999,12243.71,2009.7671428571427,460.15,8479.167999999992,0,0,0,0,0,0,0.143,0.0,Specialist Center,Neurology,High Complexity,4.675,1.0,0.943,High Alert
PRV00179,2025-02,11,11,4211.72,3689.02,382.8836363636364,208.84,1082.14,0,0,1,1,3,0,0.0,0.273,Specialist Center,Neurology,High Complexity,1.181,1.0,0.165,Normal
PRV00179,2025-03,5,5,1149.6200000000001,1015.1700000000001,229.92400000000004,106.44,517.8019999999999,0,0,2,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.833,1.0,0.024,Normal
PRV00179,2025-04,7,7,1943.75,1786.3899999999999,277.67857142857144,176.79,536.447,0,0,0,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.813,1.0,0.024,Normal
PRV00179,2025-05,8,8,1832.43,1569.73,229.05375,171.115,491.39,0,0,0,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,0.873,1.0,0.024,Normal
PRV00179,2025-06,5,5,2646.86,2209.46,529.3720000000001,345.71,1314.8739999999998,0,0,1,1,1,0,0.0,0.2,Specialist Center,Neurology,High Complexity,1.771,1.0,0.287,Watchlist
PRV00179,2025-07,10,10,4095.0499999999997,3302.54,409.505,171.03,1595.9294999999972,0,0,2,0,0,0,0.1,0.0,Specialist Center,Neurology,High Complexity,1.231,1.0,0.082,Normal
PRV00179,2025-08,8,8,2781.52,2597.49,347.69,328.34000000000003,608.5609999999999,0,0,0,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,1.213,1.0,0.077,Normal
PRV00179,2025-09,6,6,1314.39,1092.42,219.06500000000003,162.81,457.0,0,0,1,0,1,0,0.167,0.167,Specialist Center,Neurology,High Complexity,0.623,1.0,0.082,Normal
PRV00179,2025-10,9,9,3135.49,2730.33,348.3877777777777,291.37,705.0139999999998,0,0,1,0,0,0,0.0,0.0,Specialist Center,Neurology,High Complexity,1.181,1.0,0.069,Normal
PRV00179,2025-11,10,10,2660.09,2292.54,266.009,265.46000000000004,433.0269999999998,0,0,0,0,0,0,0.1,0.0,Specialist Center,Neurology,High Complexity,0.716,1.0,0.024,Normal
PRV00179,2025-12,11,11,3154.98,2706.75,286.81636363636363,198.14,578.31,0,0,1,1,1,0,0.0,0.091,Specialist Center,Neurology,High Complexity,0.871,1.0,0.056,Normal
PRV00180,2024-01,15,15,6050.14,5379.83,403.3426666666667,340.86,839.7429999999993,4,2,1,0,1,0,0.133,0.067,Hospital,Internal Medicine,Normal,0.282,1.0,0.033,Normal
PRV00180,2024-02,17,17,10481.3,9547.34,616.5470588235294,327.89,1752.4139999999995,3,3,0,0,2,0,0.235,0.118,Hospital,Internal Medicine,Normal,0.448,1.0,0.051,Normal
PRV00180,2024-03,16,16,11826.19,9497.95,739.136875,221.84,3606.28,5,2,1,0,1,1,0.188,0.062,Hospital,Internal Medicine,Normal,0.432,1.0,0.032,Normal
PRV00180,2024-04,20,20,6253.67,5658.23,312.6835,180.715,632.6125000000008,5,2,1,0,0,0,0.2,0.0,Hospital,Internal Medicine,Normal,0.21,1.0,0.01,Normal
PRV00180,2024-05,16,16,13258.24,11889.890000000001,828.64,210.905,2895.96,1,2,2,0,1,0,0.125,0.062,Hospital,Internal Medicine,Normal,1.102,1.0,0.057,Normal
PRV00180,2024-06,29,29,39553.16,33514.64,1363.9020689655174,228.02,9475.842,3,7,2,0,2,1,0.379,0.069,Hospital,Internal Medicine,Normal,0.663,1.0,0.034,Normal
PRV00180,2024-07,13,13,13139.34,11989.009999999998,1010.7184615384615,218.09,4491.5239999999885,1,1,3,0,0,0,0.154,0.0,Hospital,Internal Medicine,Normal,0.564,1.0,0.01,Normal
PRV00180,2024-08,19,18,14714.36,12915.91,774.44,207.67,3654.221999999998,1,4,1,0,3,0,0.316,0.158,Hospital,Internal Medicine,Normal,0.535,1.056,0.065,Normal
PRV00180,2024-09,17,17,53085.8,48275.8,3122.694117647059,192.0,22387.407999999996,2,2,3,1,2,0,0.118,0.118,Hospital,Internal Medicine,Normal,2.28,1.0,0.371,Watchlist
PRV00180,2024-10,12,12,5285.42,4587.83,440.45166666666665,128.01500000000001,1799.6139999999982,1,1,1,0,1,0,0.083,0.083,Hospital,Internal Medicine,Normal,0.23,1.0,0.039,Normal
PRV00180,2024-11,19,19,31018.64,26076.21,1632.56,294.49,8275.905999999983,3,3,3,2,2,0,0.263,0.105,Hospital,Internal Medicine,Normal,1.187,1.0,0.094,Normal
PRV00180,2024-12,22,21,30298.41,26264.57,1377.2004545454545,258.495,1795.4379999999999,3,3,1,1,3,0,0.136,0.136,Hospital,Internal Medicine,Normal,1.044,1.048,0.069,Normal
PRV00180,2025-01,15,15,13940.19,11646.380000000001,929.346,190.12,4747.451999999996,1,2,3,0,2,1,0.267,0.133,Hospital,Internal Medicine,Normal,0.348,1.0,0.057,Normal
PRV00180,2025-02,11,11,9659.53,8502.78,878.139090909091,160.09,2941.77,2,3,3,0,0,0,0.273,0.0,Hospital,Internal Medicine,Normal,0.64,1.0,0.01,Normal
PRV00180,2025-03,16,16,4053.6,3609.73,253.35,228.945,554.3299999999999,2,0,3,1,1,0,0.0,0.062,Hospital,Internal Medicine,Normal,0.143,1.0,0.032,Normal
PRV00180,2025-04,17,17,7123.74,6431.63,419.04352941176467,179.99,1148.6139999999982,2,3,1,1,2,0,0.176,0.118,Hospital,Internal Medicine,Normal,0.233,1.0,0.051,Normal
